index,sfdc_tier,poc_image,segment,sub_segment,Brand,Pack_Type,GTO_Tax,Volume_2019 Product,province,price,returnability,norm,Discount_Total,label
8302,2.0,1.0,0.0,0.0,13.0,0.0,3.563882963939251,-2.120263536200091,6.0,294.17,1.0,13.228756555322953,1.169381359556317,0
8303,2.0,1.0,0.0,0.0,15.0,0.0,4.087991088249925,-1.8451602459551701,6.0,377.34,1.0,15.198684153570664,0.43178241642553783,0
8304,2.0,1.0,0.0,0.0,16.0,0.0,3.4255647381104497,-2.5383074265151158,6.0,389.11,1.0,16.186414056238647,1.1052568313867783,0
8305,2.0,1.0,0.0,0.0,16.0,0.0,3.7367167835280966,-1.439695137847006,6.0,177.05,1.0,16.186414056238647,1.332366019094335,0
8306,2.0,1.0,0.0,0.0,16.0,0.0,5.217324207338505,-0.7465479572870606,6.0,389.11,1.0,16.186414056238647,3.1271990362962967,0
8307,2.0,1.0,0.0,0.0,16.0,0.0,5.371474887165763,-0.5905905922348533,6.0,388.41,1.0,16.186414056238647,2.954910279033736,0
8308,2.0,1.0,0.0,0.0,16.0,0.0,4.34536265030229,-1.8451602459551701,6.0,488.1,1.0,16.186414056238647,2.372111155642656,0
8309,2.0,1.0,0.0,0.0,16.0,0.0,4.521571162111778,-1.439695137847006,6.0,388.1,1.0,16.186414056238647,2.5360749363624,0
8310,2.0,1.0,0.0,0.0,17.0,0.0,2.8724340572094973,-2.4079456086518722,6.0,196.44,1.0,17.175564037317667,0.7747271675523681,0
8311,2.0,1.0,0.0,0.0,20.0,0.0,5.043296076335804,-1.0216512475319814,6.0,430.5,1.0,20.149441679609886,3.2100368762009963,0
8312,2.0,1.0,0.0,0.0,22.0,0.0,5.692485570913904,-0.3396773675701612,6.0,416.62,1.0,22.135943621178654,3.035914063186823,0
8313,2.0,1.0,0.0,0.0,11.0,3.0,6.491375825508092,0.5877866649021191,6.0,366.35,1.0,11.661903789690601,3.774368840129351,0
8314,2.0,1.0,0.0,0.0,11.0,3.0,5.507767590730244,-0.2231435513142097,6.0,308.25,1.0,11.661903789690601,3.7782630152486214,0
8315,2.0,1.0,0.0,0.0,13.0,3.0,7.94845239695381,2.4336133554004498,6.0,248.35,1.0,13.564659966250536,5.737926219223039,3
8316,2.0,1.0,0.0,0.0,13.0,3.0,8.972423226553355,3.4339872044851463,6.0,254.28,1.0,13.564659966250536,7.089409946788388,3
8317,0.0,1.0,2.0,12.0,4.0,0.0,8.228011328173636,2.256017457177711,1.0,392.29,0.0,4.58257569495584,6.586971335025239,2
8318,0.0,1.0,2.0,12.0,11.0,0.0,4.653007515402251,-1.2039728043259361,1.0,349.67,1.0,11.269427669584644,3.120159851929043,0
8319,0.0,1.0,2.0,12.0,13.0,0.0,4.480173695813406,-1.2039728043259361,1.0,294.17,1.0,13.228756555322953,2.919930560137709,0
8320,0.0,1.0,2.0,12.0,13.0,3.0,7.8227972314557634,2.2823823856765264,1.0,254.78,1.0,13.564659966250536,6.05084133187597,3
8321,0.0,1.0,2.0,12.0,16.0,3.0,5.447082139813149,-0.5108256237659905,1.0,386.8,1.0,16.46207763315433,3.4855385300959063,0
8322,0.0,1.0,2.0,12.0,16.0,3.0,6.294380000200352,0.3364722366212129,1.0,386.8,1.0,16.46207763315433,4.738301498591274,0
8323,1.0,2.0,2.0,12.0,11.0,0.0,5.441464875766521,-0.4155154439616656,10.0,349.67,1.0,11.445523142259598,4.289500076996141,1
8324,1.0,2.0,2.0,12.0,13.0,0.0,5.60086342064836,-0.2484613592984996,10.0,347.0,1.0,13.379088160259652,4.46256921738907,1
8325,1.0,2.0,2.0,12.0,13.0,0.0,2.8707357833793057,-2.8134107167600364,10.0,294.17,1.0,13.379088160259652,1.5769147207285403,1
8326,1.0,2.0,2.0,12.0,16.0,0.0,3.4255647381104497,-2.5383074265151158,10.0,389.11,1.0,16.30950643030009,2.131796772013764,1
8327,1.0,2.0,2.0,12.0,16.0,0.0,6.13361493921266,0.16974277458709455,10.0,389.11,1.0,16.30950643030009,4.939783553124305,1
8328,1.0,2.0,2.0,12.0,16.0,0.0,5.217324207338505,-0.7465479572870606,10.0,389.11,1.0,16.30950643030009,3.9736823858148735,1
8329,1.0,2.0,2.0,12.0,17.0,0.0,7.436558335978781,2.1538530391936463,10.0,196.9,1.0,17.291616465790582,6.379986934485834,1
8330,1.0,2.0,2.0,12.0,22.0,0.0,5.287054174269326,-0.7465479572870606,10.0,417.22,1.0,22.22611077089287,3.974434265549543,1
8331,1.0,2.0,2.0,12.0,13.0,3.0,8.277427250484962,2.7343675094195836,10.0,255.46,1.0,13.711309200802088,7.084595172206853,1
8332,2.0,1.0,0.0,1.0,0.0,0.0,5.329816033607408,-1.0216512475319814,4.0,573.33,1.0,2.449489742783178,3.5700959181239695,2
8333,2.0,1.0,0.0,1.0,2.0,0.0,5.605802066295997,-0.4155154439616656,4.0,412.12,1.0,3.1622776601683795,3.832979798087693,2
8334,2.0,1.0,0.0,1.0,2.0,0.0,5.7770019569816125,-0.17435338714477766,4.0,384.27,1.0,3.1622776601683795,3.997833661841257,2
8335,2.0,1.0,0.0,1.0,11.0,0.0,4.6137334166485795,-1.439695137847006,4.0,425.57,1.0,11.269427669584644,2.8069901489571136,0
8336,2.0,1.0,0.0,1.0,11.0,0.0,3.7367167835280966,-2.120263536200091,4.0,349.67,1.0,11.269427669584644,1.9572739077056285,0
8337,2.0,1.0,0.0,1.0,11.0,0.0,5.096996459744299,-0.5108256237659905,4.0,272.55,1.0,11.269427669584644,3.2954664270299134,0
8338,2.0,1.0,0.0,1.0,13.0,0.0,5.115355604866659,-0.616186139423817,4.0,308.44,1.0,13.228756555322953,3.385067999732272,0
8339,2.0,1.0,0.0,1.0,15.0,0.0,4.087991088249925,-1.8451602459551701,4.0,377.34,1.0,15.198684153570664,1.572773928062509,0
8340,2.0,1.0,0.0,1.0,16.0,0.0,6.859551942595596,0.927823967687828,4.0,376.81,1.0,16.186414056238647,5.022366216971954,0
8341,2.0,1.0,0.0,1.0,16.0,0.0,6.258778082166666,0.35276731910771536,4.0,367.24,1.0,16.186414056238647,4.454463568563388,0
8342,2.0,1.0,0.0,1.0,16.0,0.0,3.574870537502069,-2.5383074265151158,4.0,451.77,1.0,16.186414056238647,1.7732559976634952,0
8343,2.0,1.0,0.0,1.0,16.0,0.0,5.0323967858777685,-0.9288695140810151,4.0,388.1,1.0,16.186414056238647,3.2386784521643803,0
8344,2.0,1.0,0.0,1.0,16.0,0.0,4.788158187325206,-0.9288695140810151,4.0,304.0,1.0,16.186414056238647,3.0596455992976437,0
8345,2.0,1.0,0.0,1.0,22.0,0.0,4.59390699370938,-1.439695137847006,4.0,417.22,1.0,22.135943621178654,2.771963526845863,0
8346,2.0,1.0,0.0,1.0,23.0,0.0,5.788583076348666,-0.04082199452025494,4.0,340.16,1.0,23.130067012440755,4.013495974358779,0
8347,2.0,1.0,0.0,1.0,13.0,3.0,9.939039042315025,4.400603020246817,4.0,254.28,1.0,13.564659966250536,7.447284970876483,3
8348,2.0,1.0,0.0,1.0,16.0,3.0,6.337144264480108,0.47000362924573563,4.0,353.24,1.0,16.46207763315433,3.7977338590260183,0
8349,2.0,1.0,0.0,1.0,16.0,3.0,6.535241271013659,1.0296194171811581,4.0,246.07,1.0,16.46207763315433,3.9706692008608795,0
8350,2.0,1.0,0.0,1.0,20.0,3.0,7.816271870382238,1.9459101490553132,4.0,354.38,1.0,20.37154878746336,5.422303346329028,3
8351,2.0,1.0,0.0,1.0,11.0,4.0,5.406005171964954,-0.616186139423817,4.0,412.48,1.0,11.958260743101398,2.933324813425374,0
8352,2.0,1.0,0.0,1.0,11.0,4.0,5.043683148142456,-0.7339691750802004,4.0,323.0,1.0,11.958260743101398,3.3520071374713836,0
8353,2.0,1.0,0.0,0.0,2.0,0.0,3.3032169733019514,-2.8134107167600364,6.0,453.33,1.0,3.1622776601683795,1.1249295969854831,2
8354,2.0,1.0,0.0,0.0,11.0,0.0,3.043569602968151,-2.8134107167600364,6.0,349.67,1.0,11.269427669584644,0.8586616190375187,0
8355,2.0,1.0,0.0,0.0,13.0,0.0,4.827673532414877,-1.0216512475319814,6.0,347.0,1.0,13.228756555322953,2.6919208191723265,0
8356,2.0,1.0,0.0,0.0,16.0,0.0,4.52417702677856,-1.439695137847006,6.0,389.11,1.0,16.186414056238647,2.3135250330323798,0
8357,2.0,1.0,0.0,0.0,16.0,0.0,5.371474887165763,-0.5923972774598024,6.0,389.11,1.0,16.186414056238647,3.1608228934195837,0
8358,2.0,1.0,0.0,0.0,16.0,0.0,4.34536265030229,-1.8451602459551701,6.0,488.1,1.0,16.186414056238647,2.1540850846756014,0
8359,2.0,1.0,0.0,0.0,16.0,0.0,3.401863826205316,-2.5383074265151158,6.0,380.0,1.0,16.186414056238647,1.2669476034873244,0
8360,2.0,1.0,0.0,0.0,17.0,0.0,4.664193526437552,-0.616186139423817,6.0,196.44,1.0,17.175564037317667,2.5160822672564502,0
8361,2.0,1.0,0.0,0.0,22.0,0.0,4.59390699370938,-1.439695137847006,6.0,417.22,1.0,22.135943621178654,2.3664984187376983,0
8362,2.0,1.0,0.0,0.0,7.0,3.0,8.705675730323666,3.1945831322991562,6.0,247.42,1.0,8.0,6.483107351457199,3
8363,2.0,1.0,0.0,0.0,7.0,3.0,5.897483483637088,0.1823215567939546,6.0,303.43,1.0,8.0,3.40684805317097,0
8364,2.0,1.0,0.0,0.0,11.0,3.0,4.121473229610353,-1.6094379124341003,6.0,308.25,1.0,11.661903789690601,1.9198594718553708,0
8365,2.0,1.0,0.0,0.0,11.0,4.0,5.90868058562906,0.131028262406404,6.0,323.0,1.0,11.958260743101398,3.7054907199191334,0
8366,1.0,1.0,3.0,5.0,13.0,0.0,2.8707357833793057,-2.8134107167600364,2.0,294.17,1.0,13.45362404707371,0.4762341789963717,0
8367,2.0,1.0,2.0,12.0,13.0,0.0,5.509793112994564,-0.1743533871447778,4.0,294.17,1.0,13.379088160259652,3.8097687713893897,0
8368,2.0,1.0,2.0,12.0,16.0,0.0,7.254206134599545,1.2933563654606215,4.0,387.94,1.0,16.30950643030009,5.554547470850036,0
8369,1.0,1.0,2.0,4.0,4.0,0.0,4.997212273764115,-1.07587280169862,0.0,434.02,0.0,4.69041575982343,4.362588940781406,2
8370,1.0,1.0,2.0,4.0,13.0,2.0,4.602767301371781,-1.152013065395225,0.0,315.7,0.0,13.379088160259652,3.9124229254494733,2
8371,1.0,1.0,2.0,4.0,16.0,2.0,7.058654965767752,1.0152306797290584,0.0,421.33,0.0,16.30950643030009,6.380868021668796,2
8372,1.0,1.0,2.0,4.0,16.0,2.0,5.8690708988939155,-0.1743533871447778,0.0,421.33,0.0,16.30950643030009,5.169119428076355,2
8373,1.0,1.0,2.0,4.0,16.0,2.0,4.8271931096335985,-1.439695137847006,0.0,526.84,0.0,16.30950643030009,4.036715449385464,2
8374,1.0,1.0,2.0,4.0,21.0,2.0,6.370140680125932,0.63974640383283,0.0,308.09,0.0,21.236760581595302,5.698903927205094,2
8375,1.0,1.0,2.0,4.0,2.0,0.0,4.401829261970061,-1.7147984280919266,0.0,453.33,1.0,3.3166247903554,3.7816865037001426,2
8376,1.0,1.0,2.0,4.0,2.0,0.0,3.2950958507796098,-2.8134107167600364,0.0,449.67,1.0,3.3166247903554,2.6844403354630764,2
8377,1.0,1.0,2.0,4.0,11.0,0.0,3.99838417107619,-1.7147984280919266,0.0,302.83,1.0,11.313708498984761,3.492256112609122,0
8378,1.0,1.0,2.0,4.0,16.0,0.0,5.728149831104496,-0.23572233352106997,0.0,389.11,1.0,16.217274740226856,5.018008048425669,0
8379,1.0,1.0,2.0,4.0,16.0,0.0,3.401863826205316,-2.5383074265151158,0.0,380.0,1.0,16.217274740226856,2.8355635214011694,0
8380,1.0,1.0,2.0,4.0,16.0,0.0,4.268017718062014,-1.8451602459551701,0.0,451.77,1.0,16.217274740226856,3.6216707044204863,0
8381,1.0,1.0,2.0,4.0,22.0,0.0,5.1047326174753715,-0.9288695140810151,0.0,417.22,1.0,22.15851980616034,4.001132180499922,0
8382,1.0,1.0,2.0,4.0,16.0,3.0,4.431768726568696,-1.6094379124341003,0.0,420.4,1.0,16.492422502470642,3.588506479967149,0
8383,1.0,1.0,2.0,4.0,16.0,3.0,8.633681166621503,2.70805020110221,0.0,374.51,1.0,16.492422502470642,7.9480885261415954,3
8384,1.0,1.0,2.0,4.0,16.0,3.0,5.516126716271544,-0.5108256237659907,0.0,414.45,1.0,16.492422502470642,4.882347273794725,0
8385,1.0,1.0,2.0,4.0,21.0,3.0,8.915726328835605,3.349904087274605,0.0,261.34,1.0,21.37755832643195,8.318908092598738,3
8386,1.0,1.0,2.0,4.0,22.0,3.0,7.112514876207285,1.2237754316221157,0.0,360.95,1.0,22.360679774997898,6.290920781271355,3
8387,1.0,1.0,2.0,4.0,16.0,4.0,5.413073603846225,-0.7339691750802004,0.0,467.33,1.0,16.703293088490067,4.630252966355554,0
8388,1.0,1.0,2.0,4.0,16.0,4.0,5.534771931921918,-0.616186139423817,0.0,469.17,1.0,16.703293088490067,4.891776680212939,0
8389,1.0,1.0,0.0,0.0,11.0,0.0,4.979144627004885,-0.7339691750802004,10.0,302.81,1.0,11.135528725660043,4.036538880125714,0
8390,1.0,1.0,0.0,0.0,16.0,0.0,5.505006279790286,-0.4588658848352796,10.0,389.11,1.0,16.09347693943108,4.262257252536892,0
8395,1.0,1.0,0.0,0.0,4.0,0.0,6.264026636551919,0.2429461786103894,6.0,412.02,0.0,4.242640687119285,4.004237489415957,2
8396,1.0,1.0,0.0,0.0,13.0,2.0,7.352498790887138,1.5460720368122807,6.0,332.43,0.0,13.228756555322953,6.532989099623243,2
8397,1.0,1.0,0.0,0.0,16.0,2.0,6.234351900458788,0.10074990310014294,6.0,461.09,0.0,16.186414056238647,5.22810947150454,2
8398,1.0,1.0,0.0,0.0,16.0,2.0,6.4883078725534284,0.44468582126144574,6.0,421.42,0.0,16.186414056238647,5.463026396025077,2
8399,1.0,1.0,3.0,5.0,13.0,2.0,7.68508734576753,1.8589507187683785,8.0,339.05,0.0,13.564659966250536,6.338046224978795,2
8400,2.0,1.0,1.0,11.0,11.0,3.0,7.78503487574,2.0541237336955462,2.0,308.25,1.0,11.704699910719626,6.600917569890576,3
8401,2.0,1.0,1.0,11.0,13.0,3.0,8.542252566009495,2.9856819377004897,2.0,258.93,1.0,13.601470508735444,7.458779983297753,3
8402,0.0,2.0,2.0,12.0,13.0,0.0,6.031646336740814,0.1823215567939546,1.0,347.0,1.0,13.341664064126334,4.355425952876702,1
8403,0.0,2.0,2.0,12.0,16.0,4.0,8.287679393094184,2.3045830956567186,1.0,396.67,1.0,16.76305461424021,6.589957582625733,1
8404,0.0,2.0,2.0,12.0,21.0,4.0,8.757447121725326,2.8142103969306005,1.0,381.17,1.0,21.587033144922902,7.078872635824182,1
8405,0.0,1.0,3.0,5.0,13.0,0.0,5.568039113622825,-0.10536051565782628,1.0,291.02,1.0,13.416407864998739,5.087287645617338,0
8406,0.0,1.0,3.0,5.0,17.0,0.0,4.81834420626481,-0.4620354595965587,1.0,196.44,1.0,17.320508075688775,4.401584133889412,0
8407,1.0,1.0,0.0,0.0,5.0,0.0,4.622322244805657,-1.439695137847006,10.0,429.24,0.0,5.196152422706632,2.8633430855082453,2
8408,1.0,1.0,0.0,0.0,2.0,0.0,5.241005999834923,-0.8675005677047231,10.0,449.67,1.0,2.6457513110645907,3.9621456148313565,2
8409,1.0,1.0,0.0,0.0,11.0,0.0,3.9983841710761894,-1.7147984280919266,10.0,302.83,1.0,11.135528725660043,2.689886230474539,0
8410,1.0,1.0,0.0,0.0,13.0,0.0,6.254789888055023,0.4054651081081644,10.0,347.0,1.0,13.114877048604,5.733341276897746,0
8411,1.0,1.0,0.0,0.0,15.0,0.0,5.340754056745293,-0.5923972774598024,10.0,377.34,1.0,15.0996688705415,3.585184217775171,0
8412,1.0,1.0,0.0,0.0,16.0,0.0,4.8118590992303405,-1.1488535051048565,10.0,387.89,1.0,16.09347693943108,3.2371085931292605,0
8413,1.0,1.0,0.0,0.0,16.0,0.0,5.728149831104496,-0.23572233352106983,10.0,389.11,1.0,16.09347693943108,4.681297546375642,0
8414,1.0,1.0,0.0,0.0,16.0,0.0,5.03500265054455,-0.9288695140810151,10.0,389.11,1.0,16.09347693943108,4.089164502180559,0
8415,1.0,1.0,0.0,0.0,21.0,0.0,8.140327201899568,2.4849066497880004,10.0,285.84,1.0,21.071307505705477,7.427721004464201,3
8416,1.0,1.0,0.0,0.0,22.0,0.0,6.134330363131828,0.10165365372649982,10.0,416.83,1.0,22.06807649071391,4.713755496401532,0
8417,1.0,1.0,0.0,0.0,2.0,3.0,7.580618116239375,1.5686159179138452,10.0,408.3,1.0,4.0,6.299096294867383,2
8418,1.0,1.0,0.0,0.0,11.0,3.0,8.101435293822641,2.379546134130174,10.0,305.48,1.0,11.532562594670797,7.2825687212241235,3
8419,1.0,1.0,0.0,0.0,13.0,3.0,10.187623093473073,4.6491870714048655,10.0,254.28,1.0,13.45362404707371,9.255999926611576,3
8420,2.0,1.0,2.0,4.0,4.0,0.0,8.062574603147379,2.1717928027440223,9.0,361.69,0.0,5.0,6.801093917591262,2
8421,2.0,1.0,2.0,4.0,5.0,0.0,7.212589410251484,1.1527847675565026,9.0,428.29,0.0,5.830951894845301,6.005367452276974,2
8422,2.0,1.0,2.0,4.0,13.0,2.0,3.2164729402518906,-2.5383074265151158,9.0,315.7,0.0,13.490737563232042,2.080690761080268,2
8423,2.0,1.0,2.0,4.0,2.0,0.0,6.0112671744041615,-0.1053605156578264,9.0,453.33,1.0,3.7416573867739413,4.835090721581325,2
8424,2.0,1.0,2.0,4.0,16.0,0.0,7.448310564178818,1.4890765557629164,9.0,387.31,1.0,16.30950643030009,6.3185536134386355,0
8425,2.0,1.0,2.0,4.0,13.0,3.0,9.30301070681749,3.723280880831269,9.0,265.0,1.0,13.711309200802088,8.297842438340723,3
8426,2.0,1.0,2.0,4.0,16.0,4.0,8.281673369033973,2.298577071596507,9.0,396.67,1.0,16.792855623746664,7.13703993505311,3
8427,2.0,1.0,2.0,4.0,4.0,0.0,5.878155861600981,-0.06613980250454507,9.0,381.57,0.0,5.0,4.593502381120409,2
8428,2.0,1.0,2.0,4.0,5.0,0.0,6.179747466286188,0.10165365372649982,9.0,436.2,0.0,5.830951894845301,4.966335035199676,2
8429,2.0,1.0,2.0,4.0,2.0,0.0,4.912654885736052,-1.2039728043259361,9.0,453.33,1.0,3.7416573867739413,3.7364784329132155,2
8430,2.0,1.0,2.0,4.0,16.0,0.0,6.062016203058927,0.10255658832509196,9.0,387.4,1.0,16.30950643030009,4.932313327320786,0
8431,2.0,1.0,2.0,4.0,18.0,0.0,3.045474365448805,-2.8134107167600364,9.0,350.33,1.0,18.275666882497067,1.922787731634459,0
8432,2.0,1.0,2.0,4.0,13.0,3.0,8.274357006756292,2.6946271807700692,9.0,265.0,1.0,13.711309200802088,7.269177934680028,3
8433,2.0,1.0,2.0,4.0,16.0,4.0,6.5018900908526325,0.5187937934151675,9.0,396.67,1.0,16.792855623746664,5.357246434077324,3
8434,2.0,1.0,2.0,4.0,16.0,4.0,6.477802787222702,0.27763173659827955,9.0,492.83,1.0,16.792855623746664,5.2644502970364595,3
8435,2.0,1.0,2.0,4.0,4.0,0.0,6.636274585868364,0.7547125362181001,9.0,358.37,0.0,5.0,5.3785600542242396,2
8436,2.0,1.0,2.0,4.0,5.0,0.0,5.133147868571648,-0.9288695140810151,9.0,429.24,0.0,5.830951894845301,3.9249392306946924,2
8437,2.0,1.0,2.0,4.0,16.0,0.0,6.718795739447997,0.7584666466805878,9.0,387.74,1.0,16.30950643030009,5.588745664667843,0
8438,2.0,1.0,2.0,4.0,16.0,0.0,3.401863826205316,-2.5383074265151158,9.0,380.0,1.0,16.30950643030009,2.3194422100604686,0
8439,2.0,1.0,2.0,4.0,16.0,3.0,5.957907763579139,0.0,9.0,386.8,1.0,16.583123951777,4.8242253913936946,3
8440,2.0,1.0,2.0,4.0,13.0,4.0,6.597950289442585,0.6830968447064438,9.0,370.5,1.0,13.96424004376894,5.4476421346586,0
8441,2.0,1.0,2.0,4.0,16.0,4.0,7.432365457718745,1.449269160281279,9.0,396.67,1.0,16.792855623746664,6.2877284401723825,3
8442,2.0,1.0,2.0,12.0,4.0,0.0,4.3476939555933765,-1.7719568419318752,9.0,454.71,0.0,5.0,2.9927277645336923,2
8443,2.0,1.0,2.0,12.0,5.0,0.0,3.6005945392463645,-2.5383074265151158,9.0,463.54,0.0,5.830951894845301,2.367436065313662,2
8444,2.0,1.0,2.0,12.0,2.0,0.0,3.996364153861897,-2.120263536200091,9.0,453.33,1.0,3.7416573867739413,2.8201877010390604,2
8445,2.0,1.0,2.0,12.0,16.0,0.0,4.116106054003613,-1.8451602459551701,9.0,388.1,1.0,16.30950643030009,2.9856819377004897,0
8446,2.0,1.0,2.0,12.0,13.0,3.0,8.643120748014027,3.0633909220278057,9.0,265.0,1.0,13.711309200802088,7.637962185597603,3
8447,2.0,1.0,2.0,12.0,16.0,4.0,4.9614450499054845,-1.0216512475319814,9.0,396.67,1.0,16.792855623746664,3.8168328184243974,0
8448,2.0,1.0,2.0,12.0,16.0,4.0,5.178519803092441,-1.0216512475319814,9.0,492.83,1.0,16.792855623746664,3.9651845535423784,0
8449,2.0,1.0,2.0,12.0,4.0,0.0,6.961532984662608,1.0925942163425466,9.0,353.87,0.0,5.0,5.709598859977641,2
8450,2.0,1.0,2.0,12.0,5.0,0.0,7.171756664174365,1.1019400787607843,9.0,432.6,0.0,5.830951894845301,5.96126303837486,2
8451,2.0,1.0,2.0,12.0,16.0,0.0,7.163234356393818,1.201770380770736,9.0,388.18,1.0,16.30950643030009,6.02596258751555,0
8452,2.0,1.0,2.0,12.0,16.0,0.0,6.641834698311869,0.6825916666204287,9.0,387.32,1.0,16.30950643030009,5.51217796426333,0
8453,2.0,1.0,2.0,12.0,11.0,4.0,4.9101517555179335,-0.8675005677047231,9.0,323.0,1.0,12.12435565298214,3.7436043538031827,0
8454,2.0,1.0,2.0,12.0,16.0,4.0,4.268297869345539,-1.7147984280919266,9.0,396.67,1.0,16.792855623746664,3.123685637864452,0
8455,2.0,1.0,2.0,12.0,4.0,0.0,4.3476939555933765,-1.7719568419318752,9.0,454.71,0.0,5.0,2.9927277645336923,2
8456,2.0,1.0,2.0,12.0,5.0,0.0,4.2168571366974925,-1.8451602459551701,9.0,429.24,0.0,5.830951894845301,3.0086484988205373,2
8457,2.0,1.0,2.0,12.0,2.0,0.0,3.996364153861897,-2.120263536200091,9.0,453.33,1.0,3.7416573867739413,2.8201877010390604,2
8458,2.0,1.0,2.0,12.0,16.0,0.0,4.116106054003613,-1.8451602459551701,9.0,388.1,1.0,16.30950643030009,2.9856819377004897,0
8459,2.0,1.0,2.0,12.0,13.0,3.0,8.565411763686711,2.9856819377004897,9.0,265.0,1.0,13.711309200802088,7.560247117801148,3
8460,2.0,1.0,2.0,12.0,16.0,4.0,4.9614450499054845,-1.0216512475319814,9.0,396.67,1.0,16.792855623746664,3.8168328184243974,0
8461,2.0,1.0,2.0,12.0,16.0,4.0,5.178519803092441,-1.0216512475319814,9.0,492.83,1.0,16.792855623746664,3.9651845535423784,0
8462,2.0,1.0,1.0,13.0,2.0,0.0,5.382658514981787,-0.7339691750802004,2.0,453.33,1.0,3.3166247903554,3.8110970868381857,2
8463,2.0,1.0,1.0,13.0,2.0,0.0,3.2950958507796098,-2.8134107167600364,2.0,449.67,1.0,3.3166247903554,1.7227665977411035,2
8464,2.0,1.0,1.0,13.0,11.0,0.0,5.202356975402125,-0.5108256237659905,2.0,302.83,1.0,11.313708498984761,3.6000482404073204,0
8465,2.0,1.0,1.0,13.0,13.0,0.0,6.294010601208305,0.44468582126144574,2.0,347.0,1.0,13.2664991614216,4.641984159110808,0
8466,2.0,1.0,1.0,13.0,13.0,0.0,9.809020267396265,4.124873767256924,2.0,294.17,1.0,13.2664991614216,8.105561106536632,0
8467,2.0,1.0,1.0,13.0,14.0,0.0,7.005743687310341,1.2708835096085627,2.0,309.47,1.0,14.247806848775006,5.41969393771455,0
8468,2.0,1.0,1.0,13.0,16.0,0.0,5.03500265054455,-0.9288695140810151,2.0,389.11,1.0,16.217274740226856,3.4307561839036995,0
8469,2.0,1.0,1.0,13.0,16.0,0.0,5.217324207338505,-0.7465479572870606,2.0,389.11,1.0,16.217274740226856,3.6130777406976544,0
8470,2.0,1.0,1.0,13.0,16.0,0.0,5.347773975260629,-0.4588658848352796,2.0,332.5,1.0,16.217274740226856,3.819469023817538,0
8471,2.0,1.0,1.0,13.0,18.0,0.0,5.443369638247176,-0.4155154439616658,2.0,350.33,1.0,18.193405398660254,3.8897773964808264,0
8472,2.0,1.0,1.0,13.0,22.0,0.0,6.3856496073477,0.3541718137206139,2.0,416.33,1.0,22.15851980616034,4.51393170555382,0
8473,2.0,1.0,1.0,13.0,13.0,3.0,9.59430941973946,4.014579593753238,2.0,265.0,1.0,13.601470508735444,7.981425757346037,3
8474,2.0,1.0,0.0,0.0,4.0,0.0,5.0570098446061555,-0.8533159327127666,0.0,368.83,0.0,4.58257569495584,3.928486731458811,2
8475,2.0,1.0,0.0,0.0,2.0,0.0,4.689327493994814,-1.4271163556401458,0.0,453.25,1.0,3.1622776601683795,3.8312466954008584,2
8476,2.0,1.0,0.0,0.0,2.0,0.0,3.9051997800800207,-2.120263536200091,0.0,413.83,1.0,3.1622776601683795,3.052112606990099,2
8477,2.0,1.0,0.0,0.0,2.0,0.0,5.241005999834923,-0.8675005677047231,0.0,449.67,1.0,3.1622776601683795,4.383026135006965,2
8478,2.0,1.0,0.0,0.0,11.0,0.0,6.510853401534461,0.4574248470388755,0.0,425.57,1.0,11.269427669584644,5.629418059367339,0
8479,2.0,1.0,0.0,0.0,11.0,0.0,5.816158325207932,-0.040821994520255166,0.0,349.67,1.0,11.269427669584644,4.98524910770584,0
8480,2.0,1.0,0.0,0.0,11.0,0.0,4.979213424087916,-0.7339691750802004,0.0,302.83,1.0,11.269427669584644,4.14883274750617,0
8481,2.0,1.0,0.0,0.0,11.0,0.0,5.102788982266801,-0.7339691750802004,0.0,342.67,1.0,11.269427669584644,4.28317268312119,0
8482,2.0,1.0,0.0,0.0,13.0,0.0,5.433809335985194,-0.41551544396166595,0.0,347.0,1.0,13.228756555322953,4.64515983420425,0
8483,2.0,1.0,0.0,0.0,13.0,0.0,5.067960360715525,-0.616186139423817,0.0,294.17,1.0,13.228756555322953,4.239742764911457,0
8484,2.0,1.0,0.0,0.0,16.0,0.0,4.8118590992303405,-1.152013065395225,0.0,389.11,1.0,16.186414056238647,3.944296565978442,0
8486,2.0,1.0,0.0,0.0,16.0,0.0,6.109914027307526,0.2342812957246657,0.0,356.25,1.0,16.186414056238647,5.242381734217734,0
8487,2.0,1.0,0.0,0.0,22.0,0.0,6.7911315710456,0.7575294394892135,0.0,417.22,1.0,22.135943621178654,5.968937712526371,0
8488,2.0,1.0,0.0,0.0,23.0,0.0,3.7736800558064014,-2.120263536200091,0.0,362.83,1.0,23.130067012440755,2.9391619220655967,0
8489,2.0,1.0,0.0,0.0,13.0,3.0,8.938018393628269,3.380994674344636,0.0,259.05,1.0,13.564659966250536,7.997441179055898,3
8490,2.0,1.0,0.0,0.0,16.0,3.0,6.041206639002796,0.0,0.0,420.4,1.0,16.46207763315433,4.978594079884792,3
8491,2.0,1.0,0.0,0.0,16.0,3.0,8.187238072176887,2.272125885509337,0.0,370.6,1.0,16.46207763315433,7.324621809814744,3
8492,2.0,1.0,0.0,0.0,16.0,3.0,7.964197442588014,2.054123733695546,0.0,368.73,1.0,16.46207763315433,7.101840702696333,3
